NumCom,Combinacion,TP,TN,FP,FN
816,0000110011000000,24,348,34,35
817,1000110011000000,1,325,57,58
818,0100110011000000,24,348,34,35
819,1100110011000000,1,325,57,58
820,0010110011000000,26,350,32,33
821,1010110011000000,1,325,57,58
822,0110110011000000,26,350,32,33
823,1110110011000000,1,325,57,58
824,0001110011000000,19,343,39,40
825,1001110011000000,1,325,57,58
826,0101110011000000,19,343,39,40
827,1101110011000000,1,325,57,58
828,0011110011000000,27,351,31,32
829,1011110011000000,1,325,57,58
830,0111110011000000,27,351,31,32
831,1111110011000000,1,325,57,58
832,0000001011000000,25,349,33,34
833,1000001011000000,2,326,56,57
834,0100001011000000,25,349,33,34
835,1100001011000000,2,326,56,57
836,0010001011000000,31,355,27,28
837,1010001011000000,1,325,57,58
838,0110001011000000,31,355,27,28
839,1110001011000000,1,325,57,58
840,0001001011000000,21,345,37,38
841,1001001011000000,1,325,57,58
842,0101001011000000,21,345,37,38
843,1101001011000000,1,325,57,58
844,0011001011000000,28,352,30,31
845,1011001011000000,1,325,57,58
846,0111001011000000,28,352,30,31
847,1111001011000000,1,325,57,58
848,0000101011000000,28,352,30,31
849,1000101011000000,2,326,56,57
850,0100101011000000,28,352,30,31
851,1100101011000000,2,326,56,57
852,0010101011000000,30,354,28,29
853,1010101011000000,1,325,57,58
854,0110101011000000,30,354,28,29
855,1110101011000000,1,325,57,58
856,0001101011000000,25,349,33,34
857,1001101011000000,1,325,57,58
858,0101101011000000,25,349,33,34
859,1101101011000000,1,325,57,58
860,0011101011000000,28,352,30,31
861,1011101011000000,1,325,57,58
862,0111101011000000,28,352,30,31
863,1111101011000000,1,325,57,58
864,0000011011000000,25,349,33,34
865,1000011011000000,1,325,57,58
866,0100011011000000,25,349,33,34
867,1100011011000000,1,325,57,58
868,0010011011000000,28,352,30,31
869,1010011011000000,1,325,57,58
870,0110011011000000,28,352,30,31
871,1110011011000000,1,325,57,58
872,0001011011000000,19,343,39,40
873,1001011011000000,1,325,57,58
874,0101011011000000,19,343,39,40
875,1101011011000000,1,325,57,58
876,0011011011000000,26,350,32,33
877,1011011011000000,1,325,57,58
878,0111011011000000,26,350,32,33
879,1111011011000000,1,325,57,58
880,0000111011000000,26,350,32,33
881,1000111011000000,1,325,57,58
882,0100111011000000,26,350,32,33
883,1100111011000000,1,325,57,58
884,0010111011000000,28,352,30,31
885,1010111011000000,1,325,57,58
886,0110111011000000,28,352,30,31
887,1110111011000000,1,325,57,58
888,0001111011000000,23,347,35,36
889,1001111011000000,1,325,57,58
890,0101111011000000,23,347,35,36
891,1101111011000000,1,325,57,58
892,0011111011000000,28,352,30,31
893,1011111011000000,1,325,57,58
894,0111111011000000,28,352,30,31
895,1111111011000000,1,325,57,58
896,0000000111000000,20,344,38,39
897,1000000111000000,1,325,57,58
898,0100000111000000,20,344,38,39
899,1100000111000000,1,325,57,58
900,0010000111000000,31,355,27,28
901,1010000111000000,1,325,57,58
902,0110000111000000,31,355,27,28
903,1110000111000000,1,325,57,58
904,0001000111000000,10,334,48,49
905,1001000111000000,1,325,57,58
906,0101000111000000,10,334,48,49
907,1101000111000000,1,325,57,58
908,0011000111000000,27,351,31,32
909,1011000111000000,1,325,57,58
910,0111000111000000,27,351,31,32
911,1111000111000000,1,325,57,58
912,0000100111000000,29,353,29,30
913,1000100111000000,1,325,57,58
914,0100100111000000,29,353,29,30
915,1100100111000000,1,325,57,58
916,0010100111000000,30,354,28,29
917,1010100111000000,1,325,57,58
918,0110100111000000,30,354,28,29
919,1110100111000000,1,325,57,58
920,0001100111000000,19,343,39,40
921,1001100111000000,1,325,57,58
922,0101100111000000,19,343,39,40
923,1101100111000000,1,325,57,58
924,0011100111000000,26,350,32,33
925,1011100111000000,1,325,57,58
926,0111100111000000,26,350,32,33
927,1111100111000000,1,325,57,58
928,0000010111000000,19,343,39,40
929,1000010111000000,1,325,57,58
930,0100010111000000,19,343,39,40
931,1100010111000000,1,325,57,58
932,0010010111000000,26,350,32,33
933,1010010111000000,1,325,57,58
934,0110010111000000,26,350,32,33
935,1110010111000000,1,325,57,58
936,0001010111000000,16,340,42,43
937,1001010111000000,1,325,57,58
938,0101010111000000,16,340,42,43
939,1101010111000000,1,325,57,58
940,0011010111000000,25,349,33,34
941,1011010111000000,1,325,57,58
942,0111010111000000,25,349,33,34
943,1111010111000000,1,325,57,58
944,0000110111000000,24,348,34,35
945,1000110111000000,1,325,57,58
946,0100110111000000,24,348,34,35
947,1100110111000000,1,325,57,58
948,0010110111000000,26,350,32,33
949,1010110111000000,1,325,57,58
950,0110110111000000,26,350,32,33
951,1110110111000000,1,325,57,58
952,0001110111000000,19,343,39,40
953,1001110111000000,1,325,57,58
954,0101110111000000,19,343,39,40
955,1101110111000000,1,325,57,58
956,0011110111000000,27,351,31,32
957,1011110111000000,1,325,57,58
958,0111110111000000,27,351,31,32
959,1111110111000000,1,325,57,58
960,0000001111000000,25,349,33,34
961,1000001111000000,2,326,56,57
962,0100001111000000,25,349,33,34
963,1100001111000000,2,326,56,57
964,0010001111000000,30,354,28,29
965,1010001111000000,1,325,57,58
966,0110001111000000,30,354,28,29
967,1110001111000000,1,325,57,58
968,0001001111000000,21,345,37,38
969,1001001111000000,1,325,57,58
970,0101001111000000,21,345,37,38
971,1101001111000000,1,325,57,58
972,0011001111000000,28,352,30,31
973,1011001111000000,1,325,57,58
974,0111001111000000,28,352,30,31
975,1111001111000000,1,325,57,58
976,0000101111000000,29,353,29,30
977,1000101111000000,2,326,56,57
978,0100101111000000,29,353,29,30
979,1100101111000000,2,326,56,57
980,0010101111000000,30,354,28,29
981,1010101111000000,1,325,57,58
982,0110101111000000,30,354,28,29
983,1110101111000000,1,325,57,58
984,0001101111000000,24,348,34,35
985,1001101111000000,1,325,57,58
986,0101101111000000,24,348,34,35
987,1101101111000000,1,325,57,58
988,0011101111000000,27,351,31,32
989,1011101111000000,1,325,57,58
990,0111101111000000,27,351,31,32
991,1111101111000000,1,325,57,58
992,0000011111000000,24,348,34,35
993,1000011111000000,1,325,57,58
994,0100011111000000,24,348,34,35
995,1100011111000000,1,325,57,58
996,0010011111000000,27,351,31,32
997,1010011111000000,1,325,57,58
998,0110011111000000,27,351,31,32
999,1110011111000000,1,325,57,58
1000,0001011111000000,20,344,38,39
1001,1001011111000000,1,325,57,58
1002,0101011111000000,20,344,38,39
1003,1101011111000000,1,325,57,58
1004,0011011111000000,26,350,32,33
1005,1011011111000000,1,325,57,58
1006,0111011111000000,26,350,32,33
1007,1111011111000000,1,325,57,58
1008,0000111111000000,26,350,32,33
1009,1000111111000000,1,325,57,58
1010,0100111111000000,26,350,32,33
1011,1100111111000000,1,325,57,58
1012,0010111111000000,28,352,30,31
1013,1010111111000000,1,325,57,58
1014,0110111111000000,28,352,30,31
1015,1110111111000000,1,325,57,58
1016,0001111111000000,21,345,37,38
1017,1001111111000000,1,325,57,58
1018,0101111111000000,21,345,37,38
1019,1101111111000000,1,325,57,58
1020,0011111111000000,28,352,30,31
1021,1011111111000000,1,325,57,58
1022,0111111111000000,28,352,30,31
1023,1111111111000000,1,325,57,58
1024,0000000000100000,15,339,43,44
1025,1000000000100000,1,325,57,58
1026,0100000000100000,15,339,43,44
1027,1100000000100000,1,325,57,58
1028,0010000000100000,31,355,27,28
1029,1010000000100000,1,325,57,58
1030,0110000000100000,31,355,27,28
1031,1110000000100000,1,325,57,58
1032,0001000000100000,9,333,49,50
1033,1001000000100000,1,325,57,58
1034,0101000000100000,9,333,49,50
1035,1101000000100000,1,325,57,58
1036,0011000000100000,28,352,30,31
1037,1011000000100000,1,325,57,58
1038,0111000000100000,28,352,30,31
1039,1111000000100000,1,325,57,58
1040,0000100000100000,29,353,29,30
1041,1000100000100000,1,325,57,58
1042,0100100000100000,29,353,29,30
1043,1100100000100000,1,325,57,58
1044,0010100000100000,31,355,27,28
1045,1010100000100000,1,325,57,58
1046,0110100000100000,31,355,27,28
1047,1110100000100000,1,325,57,58
1048,0001100000100000,20,344,38,39
1049,1001100000100000,1,325,57,58
1050,0101100000100000,20,344,38,39
1051,1101100000100000,1,325,57,58
1052,0011100000100000,28,352,30,31
1053,1011100000100000,1,325,57,58
1054,0111100000100000,28,352,30,31
1055,1111100000100000,1,325,57,58
1056,0000010000100000,20,344,38,39
1057,1000010000100000,1,325,57,58
1058,0100010000100000,20,344,38,39
1059,1100010000100000,1,325,57,58
1060,0010010000100000,28,352,30,31
1061,1010010000100000,1,325,57,58
1062,0110010000100000,28,352,30,31
1063,1110010000100000,1,325,57,58
1064,0001010000100000,15,339,43,44
1065,1001010000100000,1,325,57,58
1066,0101010000100000,15,339,43,44
1067,1101010000100000,1,325,57,58
1068,0011010000100000,26,350,32,33
1069,1011010000100000,1,325,57,58
1070,0111010000100000,26,350,32,33
1071,1111010000100000,1,325,57,58
1072,0000110000100000,24,348,34,35
1073,1000110000100000,1,325,57,58
1074,0100110000100000,24,348,34,35
1075,1100110000100000,1,325,57,58
1076,0010110000100000,26,350,32,33
1077,1010110000100000,1,325,57,58
1078,0110110000100000,26,350,32,33
1079,1110110000100000,1,325,57,58
1080,0001110000100000,20,344,38,39
1081,1001110000100000,1,325,57,58
1082,0101110000100000,20,344,38,39
1083,1101110000100000,1,325,57,58
1084,0011110000100000,27,351,31,32
1085,1011110000100000,1,325,57,58
1086,0111110000100000,27,351,31,32
1087,1111110000100000,1,325,57,58
1088,0000001000100000,26,350,32,33
1089,1000001000100000,2,326,56,57
1090,0100001000100000,26,350,32,33
1091,1100001000100000,2,326,56,57
1092,0010001000100000,31,355,27,28
1093,1010001000100000,1,325,57,58
1094,0110001000100000,31,355,27,28
1095,1110001000100000,1,325,57,58
1096,0001001000100000,21,345,37,38
1097,1001001000100000,1,325,57,58
1098,0101001000100000,21,345,37,38
1099,1101001000100000,1,325,57,58
1100,0011001000100000,28,352,30,31
1101,1011001000100000,1,325,57,58
1102,0111001000100000,28,352,30,31
1103,1111001000100000,1,325,57,58
1104,0000101000100000,28,352,30,31
1105,1000101000100000,2,326,56,57
1106,0100101000100000,28,352,30,31
1107,1100101000100000,2,326,56,57
1108,0010101000100000,30,354,28,29
1109,1010101000100000,1,325,57,58
1110,0110101000100000,30,354,28,29
1111,1110101000100000,1,325,57,58
1112,0001101000100000,25,349,33,34
1113,1001101000100000,1,325,57,58
1114,0101101000100000,25,349,33,34
1115,1101101000100000,1,325,57,58
1116,0011101000100000,28,352,30,31
1117,1011101000100000,1,325,57,58
1118,0111101000100000,28,352,30,31
1119,1111101000100000,1,325,57,58
1120,0000011000100000,25,349,33,34
1121,1000011000100000,1,325,57,58
1122,0100011000100000,25,349,33,34
1123,1100011000100000,1,325,57,58
1124,0010011000100000,28,352,30,31
1125,1010011000100000,1,325,57,58
1126,0110011000100000,28,352,30,31
1127,1110011000100000,1,325,57,58
1128,0001011000100000,21,345,37,38
1129,1001011000100000,1,325,57,58
1130,0101011000100000,21,345,37,38
1131,1101011000100000,1,325,57,58
1132,0011011000100000,26,350,32,33
1133,1011011000100000,1,325,57,58
1134,0111011000100000,26,350,32,33
1135,1111011000100000,1,325,57,58
1136,0000111000100000,27,351,31,32
1137,1000111000100000,1,325,57,58
1138,0100111000100000,27,351,31,32
1139,1100111000100000,1,325,57,58
1140,0010111000100000,28,352,30,31
1141,1010111000100000,1,325,57,58
1142,0110111000100000,28,352,30,31
1143,1110111000100000,1,325,57,58
1144,0001111000100000,23,347,35,36
1145,1001111000100000,1,325,57,58
1146,0101111000100000,23,347,35,36
1147,1101111000100000,1,325,57,58
1148,0011111000100000,28,352,30,31
1149,1011111000100000,1,325,57,58
1150,0111111000100000,28,352,30,31
1151,1111111000100000,1,325,57,58
1152,0000000100100000,21,345,37,38
1153,1000000100100000,1,325,57,58
1154,0100000100100000,21,345,37,38
1155,1100000100100000,1,325,57,58
1156,0010000100100000,30,354,28,29
1157,1010000100100000,1,325,57,58
1158,0110000100100000,30,354,28,29
1159,1110000100100000,1,325,57,58
1160,0001000100100000,12,336,46,47
1161,1001000100100000,1,325,57,58
1162,0101000100100000,12,336,46,47
1163,1101000100100000,1,325,57,58
1164,0011000100100000,28,352,30,31
1165,1011000100100000,1,325,57,58
1166,0111000100100000,28,352,30,31
1167,1111000100100000,1,325,57,58
1168,0000100100100000,29,353,29,30
1169,1000100100100000,1,325,57,58
1170,0100100100100000,29,353,29,30
1171,1100100100100000,1,325,57,58
1172,0010100100100000,30,354,28,29
1173,1010100100100000,1,325,57,58
1174,0110100100100000,30,354,28,29
1175,1110100100100000,1,325,57,58
1176,0001100100100000,22,346,36,37
1177,1001100100100000,1,325,57,58
1178,0101100100100000,22,346,36,37
1179,1101100100100000,1,325,57,58
1180,0011100100100000,26,350,32,33
1181,1011100100100000,1,325,57,58
1182,0111100100100000,26,350,32,33
1183,1111100100100000,1,325,57,58
1184,0000010100100000,22,346,36,37
1185,1000010100100000,1,325,57,58
1186,0100010100100000,22,346,36,37
1187,1100010100100000,1,325,57,58
1188,0010010100100000,26,350,32,33
1189,1010010100100000,1,325,57,58
1190,0110010100100000,26,350,32,33
1191,1110010100100000,1,325,57,58
1192,0001010100100000,17,341,41,42
1193,1001010100100000,1,325,57,58
1194,0101010100100000,17,341,41,42
1195,1101010100100000,1,325,57,58
1196,0011010100100000,27,351,31,32
1197,1011010100100000,1,325,57,58
1198,0111010100100000,27,351,31,32
1199,1111010100100000,1,325,57,58
1200,0000110100100000,24,348,34,35
1201,1000110100100000,1,325,57,58
1202,0100110100100000,24,348,34,35
1203,1100110100100000,1,325,57,58
1204,0010110100100000,26,350,32,33
1205,1010110100100000,1,325,57,58
1206,0110110100100000,26,350,32,33
1207,1110110100100000,1,325,57,58
1208,0001110100100000,21,345,37,38
1209,1001110100100000,1,325,57,58
1210,0101110100100000,21,345,37,38
1211,1101110100100000,1,325,57,58
1212,0011110100100000,27,351,31,32
1213,1011110100100000,1,325,57,58
1214,0111110100100000,27,351,31,32
1215,1111110100100000,1,325,57,58
1216,0000001100100000,26,350,32,33
1217,1000001100100000,2,326,56,57
1218,0100001100100000,26,350,32,33
1219,1100001100100000,2,326,56,57
1220,0010001100100000,31,355,27,28
1221,1010001100100000,1,325,57,58
1222,0110001100100000,31,355,27,28
1223,1110001100100000,1,325,57,58
1224,0001001100100000,22,346,36,37
1225,1001001100100000,1,325,57,58
1226,0101001100100000,22,346,36,37
1227,1101001100100000,1,325,57,58
1228,0011001100100000,28,352,30,31
1229,1011001100100000,1,325,57,58
1230,0111001100100000,28,352,30,31
1231,1111001100100000,1,325,57,58
1232,0000101100100000,29,353,29,30
1233,1000101100100000,2,326,56,57
1234,0100101100100000,29,353,29,30
1235,1100101100100000,2,326,56,57
1236,0010101100100000,30,354,28,29
1237,1010101100100000,1,325,57,58
1238,0110101100100000,30,354,28,29
1239,1110101100100000,1,325,57,58
1240,0001101100100000,24,348,34,35
1241,1001101100100000,1,325,57,58
1242,0101101100100000,24,348,34,35
1243,1101101100100000,1,325,57,58
1244,0011101100100000,28,352,30,31
1245,1011101100100000,1,325,57,58
1246,0111101100100000,28,352,30,31
1247,1111101100100000,1,325,57,58
1248,0000011100100000,24,348,34,35
1249,1000011100100000,1,325,57,58
1250,0100011100100000,24,348,34,35
1251,1100011100100000,1,325,57,58
1252,0010011100100000,28,352,30,31
1253,1010011100100000,1,325,57,58
1254,0110011100100000,28,352,30,31
1255,1110011100100000,1,325,57,58
1256,0001011100100000,20,344,38,39
1257,1001011100100000,1,325,57,58
1258,0101011100100000,20,344,38,39
1259,1101011100100000,1,325,57,58
1260,0011011100100000,26,350,32,33
1261,1011011100100000,1,325,57,58
1262,0111011100100000,26,350,32,33
1263,1111011100100000,1,325,57,58
1264,0000111100100000,27,351,31,32
1265,1000111100100000,1,325,57,58
1266,0100111100100000,27,351,31,32
1267,1100111100100000,1,325,57,58
1268,0010111100100000,28,352,30,31
1269,1010111100100000,1,325,57,58
1270,0110111100100000,28,352,30,31
1271,1110111100100000,1,325,57,58
1272,0001111100100000,22,346,36,37
1273,1001111100100000,1,325,57,58
1274,0101111100100000,22,346,36,37
1275,1101111100100000,1,325,57,58
1276,0011111100100000,28,352,30,31
1277,1011111100100000,1,325,57,58
1278,0111111100100000,28,352,30,31
1279,1111111100100000,1,325,57,58
1280,0000000010100000,21,345,37,38
1281,1000000010100000,1,325,57,58
1282,0100000010100000,21,345,37,38
1283,1100000010100000,1,325,57,58
1284,0010000010100000,31,355,27,28
1285,1010000010100000,1,325,57,58
1286,0110000010100000,31,355,27,28
1287,1110000010100000,1,325,57,58
1288,0001000010100000,9,333,49,50
1289,1001000010100000,1,325,57,58
1290,0101000010100000,9,333,49,50
1291,1101000010100000,1,325,57,58
1292,0011000010100000,28,352,30,31
1293,1011000010100000,1,325,57,58
1294,0111000010100000,28,352,30,31
1295,1111000010100000,1,325,57,58
1296,0000100010100000,30,354,28,29
1297,1000100010100000,1,325,57,58
1298,0100100010100000,30,354,28,29
1299,1100100010100000,1,325,57,58
